   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
    3.88920   89.60715    2.00000   98.65968   -0.10102  119.56683    0.00000    0.56699    0.99577    0.21591
    3.89200   89.63190    2.00000   59.47673    0.33643  119.58852    0.00000    0.24269    0.71835    0.62790
    3.89480   89.65659    2.00000   13.01355    0.85485  119.61015   -0.00863    1.04931    0.33617    1.40079
    3.89760   89.68127    2.00000  122.36543   -0.36445  119.63179    0.00000    0.69328    0.25875    0.44910
    3.90040   89.70588    2.00000  149.41335   -0.66559  119.65334    0.00000    1.66107    0.72988    1.07602
    3.90320   89.73046    2.00000  159.24684   -0.77472  119.67485    0.00000    0.65985    0.81465    0.11153
    3.90600   89.75508    2.00000   76.51162    0.14755  119.69635    0.00000    1.22020    0.04405    1.59658
    3.90880   89.77964    2.00000   59.13997    0.34128  119.71779    0.00862    0.33186    0.36822    1.04574
    3.91160   89.80417    2.00000   85.32973    0.04982  119.73918    0.00000    0.64606    0.57746    0.41777
    3.91440   89.82863    2.00000   96.24410   -0.07142  119.76054    0.00000    0.87095    0.51090    1.26865
    3.91720   89.85308    2.00000  116.40069   -0.29546  119.78184   -0.00861    1.07308    0.77835    0.75159
    3.92000   89.87745    2.00000   92.63507   -0.03068  119.80309    0.00860    0.86411    0.32772    1.44628
    3.92280   89.90184    2.00000  101.87429   -0.13317  119.82431    0.00000    0.83544    0.31660    0.16979
    3.92560   89.92628    2.00000   77.99534    0.13267  119.84554    0.00000    1.22214    2.01919    1.45664
    3.92840   89.95058    2.00000   95.30338   -0.05951  119.86667    0.00000    0.00306    0.10008    1.52644
    3.93120   89.97486    2.00000   82.99524    0.07757  119.88776    0.00859    0.55901    0.47357    0.55450
    3.93400   89.99916    2.00000   90.32632   -0.00364  119.90881    0.00859    0.62742    1.52139    0.14758
    3.93680   90.02334    2.00000   81.72078    0.09223  119.92982    0.00000    0.52111    0.84048    1.11558
    3.93960   90.04758    2.00000   58.08429    0.35496  119.95084    0.00000    1.80210    0.22504    1.13785
    3.94240   90.07175    2.00000   64.89038    0.27957  119.97176    0.00000    0.19549    0.00091    0.15433
    3.94520   90.09588    2.00000   90.64438   -0.00609  119.99262   -0.00858    0.03783    0.18912    0.59069
    3.94800   90.12002    2.00000   73.98003    0.17909  120.01349   -0.00857    1.35121    0.02866    0.18861
    3.95080   90.14405    2.00000  107.94893   -0.19752  120.03428    0.00000    1.22237    0.40688    0.32738
    3.95360   90.16815    2.00000   74.25390    0.17650  120.05506    0.00000    0.45840    0.55524    1.00346
    3.95640   90.19216    2.00000  112.81130   -0.25079  120.07578    0.00000    0.24386    1.10107    0.77843
    3.95920   90.21615    2.00000  131.57576   -0.45845  120.09645    0.00000    0.36218    0.27694    0.31987
    3.96200   90.24011    2.00000  105.16537   -0.16539  120.11711   -0.00856    0.69843    0.65384    1.57563
    3.96480   90.26406    2.00000  106.19810   -0.17653  120.13773    0.00000    0.00369    0.56514    1.19526
    3.96760   90.28796    2.00000   70.07442    0.22388  120.15828    0.00855    0.61346    1.04362    0.28283
    3.97040   90.31181    2.00000   65.87035    0.27063  120.17879    0.00855    1.25614    0.21730    0.95111
    3.97320   90.33559    2.00000  112.89835   -0.24977  120.19923    0.00000    0.48272    0.02129    0.22211
    3.97600   90.35938    2.00000   65.79277    0.27188  120.21967    0.00000    0.30014    0.66445    0.73040
    3.97880   90.38321    2.00000   54.45287    0.39753  120.24008    0.00854    0.46043    0.53505    0.14800
    3.98160   90.40696    2.00000   87.92840    0.02742  120.26044    0.00000    1.03768    0.26510    0.11289
    3.98440   90.43068    2.00000  137.16898   -0.51684  120.28075    0.00854    0.46405    0.02137    0.99251
    3.98720   90.45433    2.00000   58.38134    0.35458  120.30101    0.00000    0.73421    0.51294    1.19806
    3.99000   90.47797    2.00000  122.26894   -0.35137  120.32124    0.00000    1.30235    0.96061    0.20279
    3.99280   90.50159    2.00000   92.18327   -0.01858  120.34141    0.00000    0.24232    0.80347    0.47537
    3.99560   90.52518    2.00000   52.80569    0.41667  120.36155    0.00000    0.10207    0.36760    0.64656
    3.99840   90.54877    2.00000   76.41129    0.15613  120.38168    0.00000    0.03382    0.66682    0.59379
    4.00120   90.57233    2.00000  117.39744   -0.29617  120.40176    0.00000    0.10388    0.98945    0.11544
    4.00400   90.59579    2.00000  103.38141   -0.14113  120.42178    0.00000    0.72001    1.14804    0.35686
    4.00680   90.61929    2.00000  105.10802   -0.15989  120.44178    0.00000    0.14069    0.65111    0.53171
    4.00960   90.64277    2.00000   84.47643    0.06803  120.46172    0.00000    1.22519    0.41207    0.92953
    4.01240   90.66614    2.00000  110.80276   -0.22210  120.48160   -0.00851    0.25791    0.43176    0.35007
    4.01520   90.68951    2.00000  120.64472   -0.33031  120.50145    0.00000    0.21262    0.53146    0.61519
    4.01800   90.71288    2.00000   61.31593    0.32407  120.52130    0.00000    0.41073    0.10234    0.66219
    4.02080   90.73622    2.00000   53.72752    0.40787  120.54109    0.00000    1.59129    1.46742    0.52611
    4.02360   90.75951    2.00000   82.24670    0.09380  120.56082    0.00000    0.02603    0.26332    0.10384
    4.02640   90.78272    2.00000   89.50092    0.01412  120.58049    0.00000    1.08762    0.49658    0.42226
    4.02920   90.80596    2.00000  115.37350   -0.27055  120.60017   -0.00849    0.26263    1.72195    0.96546
    4.03200   90.82919    2.00000   88.85462    0.02174  120.61980    0.00000    0.43445    0.15595    0.34354
    4.03480   90.85236    2.00000  107.68202   -0.18524  120.63937    0.00849    0.07685    0.76681    0.29079
    4.03760   90.87549    2.00000  140.98813   -0.55144  120.65890    0.00000    0.46683    0.00919    0.11371
    4.04040   90.89856    2.00000  107.87401   -0.18675  120.67838   -0.00848    1.32540    0.41158    0.63811
    4.04320   90.92169    2.00000   76.01740    0.16392  120.69785    0.00848    0.46899    0.79589    0.27408
    4.04600   90.94476    2.00000  121.27458   -0.33350  120.71728    0.00000    1.07124    0.77761    1.36063
    4.04880   90.96778    2.00000   79.87201    0.12197  120.73667    0.00000    0.44874    0.15587    0.06630
    4.05160   90.99083    2.00000   91.53598   -0.00599  120.75603   -0.00847    1.52367    0.08151    0.50295
    4.05440   91.01376    2.00000  127.02434   -0.39566  120.77531   -0.00847    0.67858    0.03778    0.53720
    4.05720   91.03664    2.00000   88.10874    0.03216  120.79455   -0.00846    0.10083    0.19983    0.89512
    4.06000   91.05963    2.00000   79.26254    0.12955  120.81381    0.00000    1.02652    0.26193    1.55417
    4.06280   91.08244    2.00000   69.75453    0.23416  120.83295    0.00000    0.00347    0.37636    0.00538
    4.06560   91.10527    2.00000   86.03664    0.05563  120.85207    0.00000    0.04313    0.71091    0.36648
    4.06840   91.12815    2.00000  104.00445   -0.14130  120.87121    0.00000    0.21313    1.06226    1.32646
    4.07120   91.15089    2.00000   77.29567    0.15200  120.89024    0.00845    0.08457    0.26322    0.79230
    4.07400   91.17364    2.00000  137.26160   -0.50550  120.90926    0.00000    0.14385    0.78586    0.27493
    4.07680   91.19642    2.00000   74.16296    0.18678  120.92827    0.00000    0.30843    0.03158    0.44236
    4.07960   91.21916    2.00000   58.51313    0.35854  120.94724   -0.00844    0.41235    0.05524    1.53547
    4.08240   91.24176    2.00000  105.42788   -0.15548  120.96609    0.00000    0.26417    0.30039    0.45184
    4.08520   91.26442    2.00000   67.84038    0.25666  120.98497    0.00000    0.30685    0.47381    1.15086
    4.08800   91.28702    2.00000   67.08604    0.26511  121.00378    0.00000    0.06268    0.71898    0.01567
    4.09080   91.30965    2.00000  115.25243   -0.26222  121.02258    0.00000    0.90551    0.78906    0.32227
    4.09360   91.33220    2.00000  113.73022   -0.24524  121.04133    0.00000    0.16686    0.74504    0.00545
    4.09640   91.35471    2.00000   87.51754    0.04200  121.06003   -0.00843    0.03866    1.67318    0.51985
    4.09920   91.37718    2.00000   75.84508    0.16998  121.07869    0.00000    0.70167    0.17818    0.53587
    4.10200   91.39969    2.00000   55.01270    0.39811  121.09732    0.00000    0.76131    1.41338    0.01574
    4.10480   91.42207    2.00000  116.56002   -0.27497  121.11588    0.00000    0.44717    0.82804    0.15208
    4.10760   91.44445    2.00000   70.55921    0.22839  121.13441    0.00000    0.77377    0.20313    0.41383
    4.11040   91.46689    2.00000   88.53625    0.03204  121.15297    0.00000    0.65609    0.50958    0.10553
    4.11320   91.48923    2.00000   84.70722    0.07413  121.17142    0.00000    0.82540    0.07445    0.12628
    4.11600   91.51154    2.00000  133.47488   -0.45856  121.18986    0.00000    0.00838    0.32356    0.06936
    4.11880   91.53385    2.00000   45.80003    0.49964  121.20825    0.00000    0.53124    0.08909    0.30625
    4.12160   91.55609    2.00000   97.50443   -0.06497  121.22661    0.00000    0.15944    0.31722    0.10575
    4.12440   91.57834    2.00000   55.65827    0.39223  121.24492    0.00000    0.60179    0.93871    1.15318
    4.12720   91.60054    2.00000  101.06545   -0.10333  121.26319    0.00000    0.56367    0.00575    0.40529
    4.13000   91.62272    2.00000   77.86153    0.15019  121.28143    0.00000    0.05471    0.39755    0.73638
    4.13280   91.64488    2.00000  101.57784   -0.10839  121.29964    0.00839    0.13680    0.10776    0.26042
    4.13560   91.66701    2.00000   94.71910   -0.03330  121.31780    0.00000    0.89963    0.46719    0.25207
    4.13840   91.68913    2.00000  109.27380   -0.19179  121.33594    0.00000    0.43699    0.58927    0.74833
    4.14120   91.71113    2.00000  146.45155   -0.59688  121.35398    0.00000    0.67946    0.48976    0.42738
    4.14400   91.73320    2.00000   75.50291    0.17693  121.37206    0.00000    0.41749    0.93410    0.70039
    4.14680   91.75514    2.00000   95.51933   -0.04102  121.39002   -0.00838    0.03874    0.01509    0.94403
    4.14960   91.77714    2.00000   76.43984    0.16711  121.40799    0.00000    0.95810    0.23212    0.44153
    4.15240   91.79912    2.00000   87.94259    0.04201  121.42595    0.00000    0.17880    0.51400    0.43556
    4.15520   91.82106    2.00000   87.36371    0.04854  121.44384    0.00000    0.24771    0.15810    0.41488
    4.15800   91.84290    2.00000   76.93908    0.16228  121.46167    0.00837    0.91782    0.68578    0.82388
    4.16080   91.86479    2.00000   74.53712    0.18862  121.47949    0.00000    0.01073    0.21948    0.22941
    4.16360   91.88660    2.00000   73.42280    0.20094  121.49727    0.00000    1.09391    0.29055    0.45390
    4.16640   91.90842    2.00000   93.47851   -0.01708  121.51501   -0.00836    0.78011    0.40173    0.27776
    4.16920   91.93020    2.00000   63.38008    0.31056  121.53271    0.00000    0.31487    0.17870    0.57668
    4.17200   91.95196    2.00000  120.00793   -0.30512  121.55036    0.00000    0.65178    0.34806    0.38059
    4.17480   91.97369    2.00000   70.84560    0.22972  121.56801    0.00000    0.79292    0.85643    0.94711
    4.17760   91.99537    2.00000  114.40943   -0.24364  121.58559   -0.00835    0.50947    0.42477    0.50907
    4.18040   92.01704    2.00000  141.89990   -0.54210  121.60314   -0.00835    0.18878    1.13316    1.35936
    4.18320   92.03863    2.00000   89.94753    0.02272  121.62061    0.00000    0.31213    0.80001    0.05697
    4.18600   92.06026    2.00000   81.93254    0.11001  121.63810    0.00000    0.02265    0.08602    0.56201
    4.18880   92.08183    2.00000   59.27097    0.35632  121.65555    0.00000    0.19102    0.43577    0.67286
    4.19160   92.10340    2.00000  112.78929   -0.22459  121.67294    0.00000    0.92741    1.87057    0.82838
    4.19440   92.12492    2.00000   42.19280    0.54200  121.69031    0.00000    0.45130    0.38512    0.32316
    4.19720   92.14643    2.00000   85.17265    0.07568  121.70763    0.00834    0.43234    1.59089    0.13535
    4.20000   92.16790    2.00000  134.85115   -0.46310  121.72493   -0.00833    0.55548    0.56113    0.88110
    4.20280   92.18932    2.00000   74.76983    0.18895  121.74214    0.00833    0.47043    0.04277    0.22345
    4.20560   92.21074    2.00000   40.22807    0.56374  121.75938   -0.00833    0.89970    0.18802    0.34072
    4.20840   92.23207    2.00000   94.48047   -0.02438  121.77650    0.00833    0.46660    0.40201    0.22099
    4.21120   92.25349    2.00000  115.30727   -0.24990  121.79368    0.00833    1.39412    0.24753    1.19326
    4.21400   92.27480    2.00000  103.02041   -0.11645  121.81075    0.00000    0.26758    0.63272    0.28803
    4.21680   92.29610    2.00000   96.89870   -0.04987  121.82782   -0.00832    0.82654    0.89915    0.35216
    4.21960   92.31737    2.00000  129.00214   -0.39738  121.84484    0.00832    0.39422    0.21714    0.87815
    4.22240   92.33859    2.00000   99.28073   -0.07518  121.86180    0.00000    0.53264    1.11087    0.94859
    4.22520   92.35984    2.00000   73.44645    0.20478  121.87877    0.00000    0.54924    0.49029    0.27756
    4.22800   92.38100    2.00000   47.76055    0.48300  121.89567    0.00000    1.17534    0.21815    1.21583
    4.23080   92.40218    2.00000   96.50667   -0.04442  121.91254    0.00831    0.32610    0.25730    1.01892
    4.23360   92.42328    2.00000  137.37213   -0.48634  121.92935    0.00000    0.21669    0.06093    0.23138
    4.23640   92.44441    2.00000  100.66047   -0.08888  121.94617    0.00000    1.34056    0.47857    0.92162
    4.23920   92.46546    2.00000  124.07227   -0.34182  121.96292    0.00000    0.14452    1.33891    0.02171
    4.24200   92.48654    2.00000  114.95460   -0.24293  121.97964    0.00830    1.02043    0.28395    0.02692
    4.24480   92.50758    2.00000   77.68172    0.16027  121.99635    0.00000    0.57907    1.04027    0.76520
    4.24760   92.52857    2.00000   69.04421    0.25381  122.01301    0.00000    1.85451    0.08293    1.04004
    4.25040   92.54951    2.00000   86.57084    0.06460  122.02961    0.00000    0.25528    0.14966    0.29054
    4.25320   92.57043    2.00000  147.53236   -0.59373  122.04617    0.00000    0.88095    1.63739    0.73526
    4.25600   92.59135    2.00000   64.06680    0.30807  122.06272    0.00000    0.22335    0.08342    0.01780
    4.25880   92.61225    2.00000   88.45067    0.04494  122.07921    0.00000    0.10636    0.96246    0.20609
    4.26160   92.63305    2.00000  113.81866   -0.22870  122.09566   -0.00828    0.12892    0.65542    0.71610
    4.26440   92.65392    2.00000  120.94775   -0.30537  122.11211    0.00000    0.12837    0.90180    1.32047
    4.26720   92.67472    2.00000   85.36596    0.07886  122.12851   -0.00828    0.52347    0.13820    0.45194
    4.27000   92.69548    2.00000  101.12324   -0.09092  122.14485   -0.00828    0.67591    0.11821    0.54314
